,TCS.NS_Open,TCS.NS_Close,TCS.NS_Volume,INFY.NS_Open,INFY.NS_Close,INFY.NS_Volume,HCLTECH.NS_Open,HCLTECH.NS_Close,HCLTECH.NS_Volume,WIPRO.NS_Open,WIPRO.NS_Close,WIPRO.NS_Volume,LTIM.NS_Open,LTIM.NS_Close,LTIM.NS_Volume,TECHM.NS_Open,TECHM.NS_Close,TECHM.NS_Volume,TCS.NS_SO_K,TCS.NS_SO_D,TCS.NS_SO_B/S_Decision,INFY.NS_SO_K,INFY.NS_SO_D,INFY.NS_SO_B/S_Decision,HCLTECH.NS_SO_K,HCLTECH.NS_SO_D,HCLTECH.NS_SO_B/S_Decision,WIPRO.NS_SO_K,WIPRO.NS_SO_D,WIPRO.NS_SO_B/S_Decision,LTIM.NS_SO_K,LTIM.NS_SO_D,LTIM.NS_SO_B/S_Decision,TECHM.NS_SO_K,TECHM.NS_SO_D,TECHM.NS_SO_B/S_Decision,TCS.NS_MACD,TCS.NS_signal_MACD,TCS.NS_signal_MACD_diff,TCS.NS_MACD_B/S_Decision,INFY.NS_MACD,INFY.NS_signal_MACD,INFY.NS_signal_MACD_diff,INFY.NS_MACD_B/S_Decision,HCLTECH.NS_MACD,HCLTECH.NS_signal_MACD,HCLTECH.NS_signal_MACD_diff,HCLTECH.NS_MACD_B/S_Decision,WIPRO.NS_MACD,WIPRO.NS_signal_MACD,WIPRO.NS_signal_MACD_diff,WIPRO.NS_MACD_B/S_Decision,LTIM.NS_MACD,LTIM.NS_signal_MACD,LTIM.NS_signal_MACD_diff,LTIM.NS_MACD_B/S_Decision,TECHM.NS_MACD,TECHM.NS_signal_MACD,TECHM.NS_signal_MACD_diff,TECHM.NS_MACD_B/S_Decision,TCS.NS_RSI,TCS.NS_RSI_B/S_Decision,INFY.NS_RSI,INFY.NS_RSI_B/S_Decision,HCLTECH.NS_RSI,HCLTECH.NS_RSI_B/S_Decision,WIPRO.NS_RSI,WIPRO.NS_RSI_B/S_Decision,LTIM.NS_RSI,LTIM.NS_RSI_B/S_Decision,TECHM.NS_RSI,TECHM.NS_RSI_B/S_Decision,TCS.NS_Final_BorS_Decision,INFY.NS_Final_BorS_Decision,HCLTECH.NS_Final_BorS_Decision,WIPRO.NS_Final_BorS_Decision,LTIM.NS_Final_BorS_Decision,TECHM.NS_Final_BorS_Decision,Cash Balance,TCS.NS_owned_shares,INFY.NS_owned_shares,HCLTECH.NS_owned_shares,WIPRO.NS_owned_shares,LTIM.NS_owned_shares,TECHM.NS_owned_shares,Portfolio Value,NS Portfolio Value,Nifty50,Nifty50_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,Nifty50_DReturns
2023-08-18,3352.8842316237615,3310.702880859375,2526749,1362.483395642245,1348.02099609375,5134103,1121.7190768542737,1122.388427734375,3406088,414.1666988721216,410.8238525390625,5301196,5018.487261900293,5003.87451171875,338124,1180.2117594093008,1165.6270751953125,1794430,9.094523522316043,56.5830349201427,NA,48.51569850172484,47.19478387103523,NA,95.31213686361161,98.80750768623318,Sell,65.07539619115532,82.76377909192618,Sell,68.13630008568187,86.06406815796902,Sell,82.72879139207728,90.54913788496899,Sell,21.694144823985425,32.378094214848254,-10.683949390862828,NA,13.027620416291484,12.224694395998233,0.8029260202932509,NA,10.221459325676506,5.3671414158532,4.854317909823306,NA,4.498428244825618,4.392200668887252,0.10622757593836596,NA,47.13612457498948,30.983526392173037,16.152598182816444,NA,23.89883115220414,20.952350718277877,2.9464804339262614,NA,51.52983007948325,NA,63.79214249802485,NA,74.60529532443645,Sell,62.298185316052184,NA,67.48119056390891,NA,80.02005166131892,Sell,NA,NA,Sell,Sell,Sell,Sell,-771.5984611748718,199,492,0,0,0,0,1321284.6049079658,1099932.058959961,19310.150390625,1062058.271484375,-0.01805681706686857,-0.011776990874540538,-0.0028452826260957353
2023-08-21,3318.470299410945,3344.673828125,1375579,1348.9431697518214,1364.1336669921875,3032722,1121.6714189763238,1127.696044921875,1661946,410.9236223873687,413.7176818847656,3667130,5004.71079725241,5065.27685546875,202004,1160.0434529659476,1173.376708984375,1175945,35.95001206272618,51.33084359714881,NA,84.92524418111589,58.573971939893724,NA,100.0,98.80750768623318,Sell,79.6482535623394,84.32158796119847,Sell,85.77077925629257,85.10952835705362,Sell,88.29007501184789,90.32808813957828,Sell,17.854242645109935,29.473323900900592,-11.619081255790658,NA,13.304046382792194,12.440564793357026,0.8634815894351675,NA,11.139259884868807,6.521565109656321,4.6176947752124855,NA,4.299582783149333,4.373677091739668,-0.07409430859033517,Sell,49.427481679019365,34.672317449542305,14.75516422947706,NA,23.250305200647517,21.411941614751807,1.83836358589571,NA,47.178655103385275,NA,64.07936823489258,NA,73.17517747603304,Sell,59.69542838300962,NA,68.16441513631403,NA,78.22998060404544,Sell,NA,NA,Sell,Sell,Sell,Sell,-771.5984611748718,199,492,0,0,0,0,1335972.2574958564,1109492.6503295898,19393.599609375,1066647.978515625,0.011116191419572097,0.008691983556392557,0.0043215209131937105
2023-08-22,3343.0516052292573,3325.50048828125,1222012,1363.4541625291454,1362.5321044921875,2890714,1130.3257645254873,1127.93505859375,1805887,414.1168347645475,416.2123718261719,3175120,5087.368523200698,5057.74951171875,175355,1173.3766088602729,1167.9373779296875,1003208,20.79266586248492,41.21983060235265,NA,82.41956566056288,66.4297180068565,NA,100.0,98.94008401350044,Sell,92.21110933523488,86.28139715012847,Sell,83.60895971549692,81.831320300153,Sell,84.38670828248885,89.42305788693122,Sell,13.112807928881466,26.20122070649677,-13.088412777615304,NA,13.241246397768009,12.600701114239223,0.6405452835287857,NA,11.750457882164937,7.567343664158045,4.183114218006892,NA,4.293800689889508,4.357701811369637,-0.06390112148012861,NA,50.05895647073521,37.74964525378089,12.30931121695432,NA,22.04333332881879,21.538219957565204,0.5051133712535858,NA,39.71450597549881,NA,61.429038026448644,NA,68.07757163151224,NA,60.18051411922986,NA,62.97008536850129,NA,71.6863324974632,Sell,NA,NA,Sell,Sell,Sell,Sell,-771.5984611748718,199,492,0,0,0,0,1331368.7941169501,1108151.160583496,19396.44921875,1066804.70703125,-0.0034457776747063296,-0.001209101967187598,0.00014693555773015454
2023-08-23,3331.252736932612,3341.3310546875,1330046,1374.4224424536799,1366.6087646484375,2559125,1140.796813317434,1130.8037109375,2347850,416.36204627104223,414.3663024902344,3067117,5072.657062298388,5091.79638671875,359052,1167.9374176226588,1156.192626953125,1569035,33.30740651387213,32.32015440289506,NA,87.42550155292538,71.81173817416281,NA,100.0,98.94008401350044,Sell,82.91460221055608,82.8643175922397,Sell,93.38707031102099,80.5087343623572,Sell,75.95845308978207,85.71321699474314,Sell,10.511412147390274,23.063258994675472,-12.551846847285198,NA,13.366350394640676,12.753830970319514,0.612519424321162,NA,12.32424672362572,8.51872427605158,3.8055224475741394,NA,4.0930735679172585,4.304776162679161,-0.21170259476190267,NA,52.69921926799725,40.739560056624164,11.959659211373086,NA,19.90959080627772,21.212494127307707,-1.3029033210299872,Sell,43.84616216255175,NA,65.53192009883671,NA,73.7129984865017,Sell,63.09148934528082,NA,78.08323487648633,Sell,66.20788089689722,NA,NA,NA,Sell,Sell,Sell,Sell,-771.5984611748718,199,492,0,0,0,0,1336524.7936286689,1108444.2131958008,19444.0,1069420.0,0.0038727056954481753,0.0002644518389984807,0.0024515199000461063
2023-08-24,3350.9176582909013,3331.0068359375,1152881,1379.7608797654561,1381.7991943359375,5171963,1136.9718044708989,1120.045654296875,2464221,417.85885966232934,411.8217468261719,2888478,5135.585446599588,5087.51611328125,296417,1161.1986125513642,1154.363525390625,1218843,25.145669481302775,24.85805548854041,Buy,100.0,80.6572019792658,Sell,85.75061885290299,96.21255114330292,Sell,70.1006307092713,77.9899984017114,Sell,92.15779487675694,84.61218084904985,Sell,74.64585525157396,81.20197660555401,Sell,7.529908975026501,19.95658899074568,-12.426680015719178,NA,14.523815433989284,13.107827863053469,1.4159875709358154,NA,11.775156577100688,9.170010736261403,2.6051458408392847,NA,3.686179518322433,4.181056833807816,-0.4948773154853825,NA,53.82579401422208,43.35680684814375,10.468987166078335,NA,17.865054052220785,20.543006112290325,-2.67795206006954,NA,48.059184331272995,NA,67.16848101938731,NA,69.95191263888162,NA,63.89777127838013,NA,77.30796621689318,Sell,66.57824953495128,NA,Buy,Sell,Sell,Sell,Sell,Sell,-771.5984611748718,199,492,0,0,0,0,1341943.9655036689,1106201.023010254,19386.69921875,1066268.45703125,0.00405467365875567,-0.002023728536666214,-0.002946964680621278
2023-08-25,3318.470512761732,3324.6650390625,1158046,1371.5104765487204,1378.4019775390625,4307172,1114.0689196139533,1103.501953125,2105159,409.1274743855703,408.828125,3299255,5048.991287806824,5045.44873046875,206278,1145.603049920857,1145.1217041015625,1213340,20.13220747889023,27.065592279855245,NA,95.78822792300463,90.11170786352176,Sell,63.83797129427972,89.91771802943654,Sell,55.02523451811599,75.97996606710353,Sell,80.07623022200158,87.0001668763138,Sell,68.01374969011513,78.25896826516157,Sell,4.602264186422417,16.88572402988103,-12.283459843458612,NA,14.994144647016128,13.485091219846002,1.5090534271701266,NA,9.891042476202529,9.314217084249629,0.5768253919528998,NA,3.0865727011010904,3.962160007266471,-0.8755873061653805,NA,50.73923606665721,44.833292691846445,5.905943374810768,NA,15.322379352311145,19.49888076029449,-4.176501407983345,NA,38.7696539119684,NA,62.87386694939771,NA,54.24405428344409,NA,51.04296126851468,NA,67.8810801552866,NA,54.863930702950654,NA,NA,Sell,Sell,Sell,Sell,Sell,362.0419101639418,402,0,0,0,0,0,1336877.387613289,1098062.3942871094,19265.80078125,1059619.04296875,-0.0037755510070632825,-0.007357278246766796,-0.006236153774081932
2023-08-28,3337.1519084744073,3319.010986328125,1037485,1378.402052407794,1374.082763671875,3133464,1104.5059716443786,1096.3297119140625,2571967,410.57439887531405,407.1816101074219,1700987,5067.687845904937,5047.95849609375,165824,1145.1697946292084,1140.548828125,950013,15.662436670687576,23.008077201447527,Buy,90.43339028734788,91.21333708476816,Sell,54.33811438632913,80.78534090670237,Sell,46.73365135178332,69.39704562499232,NA,80.79702371186211,86.0054157674277,Sell,64.73216749463231,73.54738676171846,NA,1.8050423910540303,13.86958770211563,-12.0645453110616,NA,14.847210079247134,13.757514991726229,1.089695087520905,NA,7.730021674042746,8.997378002208253,-1.2673563281655067,Sell,2.4502747451681444,3.659782954846806,-1.2095082096786616,NA,47.94297697165166,45.45522954780749,2.4877474238441692,NA,12.790853462772475,18.157275300790086,-5.366421838017612,NA,27.619494426564003,Buy,57.453170935190826,NA,48.09452932710533,NA,46.13465649483718,NA,59.91866346861716,NA,50.383808459448154,NA,Buy,Sell,Sell,NA,Sell,NA,362.0419101639418,402,0,0,0,0,0,1334604.4584140703,1094614.262145996,19306.05078125,1061832.79296875,-0.0017001777577199118,-0.0031401969132655028,0.002089194238900971
2023-08-29,3324.419145691841,3319.60107421875,944517,1382.1874486422525,1376.02392578125,3074444,1103.4542481573126,1106.9447021484375,1794652,408.77819552754084,407.23150634765625,1999281,5058.831486386394,5054.6494140625,196122,1147.9136373387753,1153.3046875,1419344,7.7381508437295645,20.397174197696454,Buy,91.23716209333124,92.97685637132182,Sell,62.08234474757841,73.20180985621805,NA,44.473632109865804,59.8495501799185,NA,81.57846351165304,85.59931652665894,Sell,68.57855387881285,70.38575588098327,NA,-0.3600108920031744,11.02366798329187,-11.383678875295045,NA,14.71774196702222,13.949560386785429,0.7681815802367922,NA,6.795602640630932,8.557022929892788,-1.7614202892618565,NA,1.927807673556572,3.3133878985887595,-1.3855802250321876,NA,45.739565416414734,45.51209672152894,0.22746869488579335,NA,11.679260952874301,16.86167243120693,-5.182411478332629,NA,29.42705460115134,Buy,59.08041023012625,NA,56.994845497195676,NA,38.19743841261035,NA,56.962924242037886,NA,47.25526014779585,NA,Buy,Sell,NA,NA,Sell,NA,362.0419101639418,402,0,0,0,0,0,1334841.6737461016,1099230.2557373047,19342.650390625,1063845.771484375,0.00017774204974041474,0.004217004794235812,0.0018957584743610756
2023-08-30,3341.085284525223,3334.1533203125,1188200,1385.0992928402231,1393.010009765625,3070887,1115.0250990328652,1119.328369140625,1497356,409.1274640957556,406.33343505859375,2009091,5096.618059248738,5090.9599609375,349680,1162.8832361457307,1152.5343017578125,2016339,20.393245067982438,17.814341908518518,Buy,100.0,95.49175606073675,Sell,78.94739199469687,68.99128825515743,NA,39.736860319315205,51.214001801670314,NA,92.69470691379395,85.46084384721352,Sell,58.494311674429255,66.89292759791269,NA,-0.8913120847314531,8.640671969687206,-9.53198405441866,NA,15.803598527798613,14.320368014988066,1.4832305128105467,NA,6.973936062370058,8.240405556388243,-1.2664694940181853,NA,1.4248570425560843,2.9356817273822244,-1.5108246848261402,NA,46.3885650550028,45.68739038822372,0.7011746667790817,NA,10.613802876478985,15.612098520261343,-4.998295643782358,NA,34.85715246634415,NA,62.38979945182683,NA,60.46043296712207,NA,34.593087090146625,NA,58.58572350485968,NA,36.37174626080185,NA,Buy,Sell,NA,NA,Sell,NA,362.0419101639418,402,0,0,0,0,0,1340691.676675789,1105008.3979492188,19347.44921875,1064109.70703125,0.004382544420620249,0.0052565349086377555,0.0002480956863764039
2023-08-31,3344.0350650313144,3300.575439453125,3417652,1393.0100273870726,1393.3011474609375,9792735,1127.935023946984,1120.9063720703125,4483967,407.1317106261028,407.5308532714844,11030976,5111.969054773265,5110.39453125,636436,1154.2672843830633,1157.107177734375,2817747,0.0,12.785208012257963,Buy,100.0,95.49175606073675,Sell,81.84238873622989,68.20964223182281,NA,46.052502386252606,46.404376137066585,NA,98.64447723131336,86.75818031812481,Sell,63.60194264771649,64.68414507714121,NA,-3.975993690782161,6.1173388375933335,-10.093332528375495,NA,16.49746751802968,14.75578791559639,1.7416796024332903,NA,7.1600615004326755,8.02433674519713,-0.864275244764455,NA,1.1100902569879736,2.5705634333033744,-1.4604731763154009,NA,47.91873203261457,46.133658717101895,1.7850733155126761,NA,10.022875083969438,14.494253833002963,-4.471378749033525,NA,32.939992809228016,NA,64.53430547087649,NA,66.07208676082234,NA,35.251780833009164,NA,60.29395158444491,NA,34.60667756105606,NA,Buy,Sell,NA,NA,Sell,NA,362.0419101639418,402,0,0,0,0,0,1327193.3685703203,1105605.1253051758,19253.80078125,1058959.04296875,-0.010068167305205766,0.0005400206523900053,-0.004840350603388277
2023-09-01,3309.6214820344735,3322.600341796875,1277950,1388.9333454417147,1401.45458984375,3582133,1121.719134628787,1133.9595947265625,1669640,407.0818411313312,415.4639587402344,4238065,5141.292567609326,5218.58740234375,435444,1160.043431105548,1182.2335205078125,1686038,17.60321257556304,12.279409031592525,Buy,100.0,96.33411047613582,Sell,100.0,75.44204797296686,Sell,87.89473768927047,52.97827677129749,NA,100.0,90.7429342737245,Sell,91.66657576980552,69.4147102930793,NA,-4.59048429270797,3.975774211533073,-8.566258504241043,NA,17.50350879711823,15.305332091900759,2.1981767052174703,NA,8.26557285040576,8.072583966238858,0.19298888416690296,Buy,1.4836678241269965,2.353184311468099,-0.8695164873411025,NA,57.20226873158208,48.347380719997936,8.854888011584144,NA,11.450057290180894,13.88541452443855,-2.4353572342576566,NA,36.902578038776646,NA,73.9043949464254,Sell,57.61267044808139,NA,54.44746423852141,NA,68.45577124530537,NA,53.1483679836956,NA,Buy,Sell,Buy,NA,Sell,NA,362.0419101639418,402,0,0,0,0,0,1336047.3793125078,1121977.4866333008,19435.30078125,1068941.54296875,0.006671228889370662,0.01480850708213377,0.009426710188917609
2023-09-04,3321.420055568506,3361.24169921875,1828332,1400.6296277842735,1422.0806884765625,4609014,1134.1509109961332,1178.6180419921875,4517935,417.1104350361195,433.1761779785156,13817324,5230.099582173501,5279.9404296875,397768,1188.9241285534677,1209.8626708984375,3466873,48.486983059049415,18.84431830926489,Buy,100.0,98.24743241866625,Sell,100.0,84.57442509570103,Sell,100.0,63.631546500940814,NA,100.0,94.58352953135207,Sell,100.0,76.46827679415283,Sell,-1.9371081404178767,2.793197741142883,-4.73030588156076,NA,19.737634376262804,16.19179254877317,3.5458418274896353,NA,12.6000168768403,8.978070548359147,3.621946328481153,NA,3.172389471815393,2.517025343537558,0.6553641282778351,Buy,68.71807580541372,52.4215197370811,16.29655606833262,NA,14.641769792987134,14.036685578148267,0.6050842148388664,Buy,44.842789234070814,NA,73.82616780159309,Sell,71.88606150469171,Sell,67.96207635053577,NA,66.98857557508416,NA,62.44106594219026,NA,Buy,Sell,Sell,Buy,Sell,Buy,362.0419101639418,402,0,0,0,0,0,1351581.2049961016,1148941.3245239258,19528.80078125,1074084.04296875,0.011626702708392722,0.02403242329891575,0.004810833701642592
2023-09-05,3362.7166681688077,3371.91015625,1501842,1421.9834613672517,1435.475341796875,5496840,1182.6821600600535,1181.53466796875,2842400,434.87254481742224,430.93096923828125,8986713,5279.940770715249,5339.42431640625,600824,1211.7881310257953,1207.744873046875,2199985,57.01365500716117,28.69941914195121,NA,100.0,100.0,Sell,100.0,92.15795614618534,Sell,91.63569555118733,73.06395918920512,NA,100.0,98.26783682902146,Sell,96.99060181025301,82.15068638044086,Sell,1.0148681311388827,2.4375318191420834,-1.4226636880032006,NA,22.331606711671384,17.419755381352815,4.911851330318569,NA,16.085024190532295,10.399461276793778,5.685562913738517,NA,4.28020443050616,2.8696611609312783,1.4105432695748816,NA,81.70247315643064,58.27771042095101,23.424762735479632,NA,16.80660033217805,14.590668528954225,2.2159318032238247,NA,45.257210220952366,NA,71.72660327835035,Sell,71.2517082769327,Sell,62.81552838812775,NA,70.26188905108717,Sell,59.34873585815399,NA,NA,Sell,Sell,NA,Sell,Sell,362.0419101639418,402,0,0,0,0,0,1355869.924722664,1152547.4288330078,19574.900390625,1076619.521484375,0.0031731128775018824,0.0031386322626842933,0.0023605960187407238
2023-09-06,3376.482350964882,3372.450927734375,1314818,1438.3874001252223,1434.0679931640625,5075786,1185.6465401840064,1181.8214111328125,1767709,432.8269250741898,428.3863830566406,6765956,5361.859874883193,5320.826171875,388092,1207.7448047169562,1202.3536376953125,1753376,64.23545275431634,37.46786067921799,NA,98.64556398414949,99.7291127968299,Sell,100.0,96.36847774724598,Sell,82.15608987440639,81.54780510022337,Sell,94.49934651849605,98.62876474996189,Sell,89.16661823574061,88.28514769270313,Sell,3.3592430705007246,2.6218740694138116,0.737369001086913,Buy,23.99716284748888,18.73523687458003,5.261925972908852,NA,18.655012005622893,12.050571422559601,6.604440583063292,NA,4.896386432876568,3.2750062153203365,1.6213802175562315,NA,89.46073905964658,64.51431614869013,24.946422910956457,NA,17.88109436951413,15.248753697066208,2.6323406724479224,NA,48.970625244673116,NA,74.68163516775033,Sell,71.54824362745873,Sell,61.09538499214207,NA,82.13987039577489,Sell,55.951459565140325,NA,Buy,Sell,Sell,Sell,Sell,Sell,362.0419101639418,402,0,0,0,0,0,1356087.3148593828,1149711.350402832,19611.05078125,1078607.79296875,0.00016033258998882083,-0.002460704313962503,0.0018467726478093027
2023-09-07,3373.3357944796444,3397.376220703125,1885092,1427.4191431075344,1423.1483154296875,4411743,1183.877582556133,1199.1781005859375,2582004,429.03501075581806,431.9288330078125,4661325,5313.692266653423,5398.21923828125,602474,1202.3535549165415,1221.896240234375,2554884,93.14108256165227,56.096077191548446,NA,88.1364374890596,97.35640029464182,Sell,100.0,100.0,Sell,95.35313893060689,91.40793240909422,Sell,100.0,98.8998693036992,Sell,100.0,95.56475916315983,Sell,7.146064549610401,3.5267121654531297,3.619352384157271,NA,24.157528401327454,19.819695179929514,4.33783322139794,NA,21.840521708799542,14.008561479807591,7.831960228991951,NA,5.605939434452523,3.741192859146774,1.864746575305749,NA,100.69346278192825,71.75014547533776,28.943317306590487,NA,20.07811532074811,16.21462602180259,3.8634892989455203,NA,68.29972845304836,NA,81.72141329278664,Sell,76.34516950153406,Sell,70.878558213901,Sell,86.56140331815861,Sell,70.31615950862923,Sell,NA,Sell,Sell,Sell,Sell,Sell,362.0419101639418,402,0,0,0,0,0,1366107.2826328203,1160744.0606689453,19727.05078125,1084987.79296875,0.007388880984021684,0.00959606971110416,0.005915032360780392
2023-09-08,3397.3762458839974,3384.249755859375,1518917,1420.5276227695026,1426.448486328125,3125838,1203.9593909842172,1206.8760986328125,2280777,432.52757000121784,429.08489990234375,2874205,5412.094357131856,5390.93798828125,244392,1224.5438276851748,1215.8314208984375,1731105,83.7599986314125,69.32743440271834,NA,91.31253061843061,95.61890641832794,Sell,100.0,100.0,Sell,84.75834571609502,90.78065401445913,Sell,98.15358251054334,98.53058580580787,Sell,92.54454545181709,95.74035309956216,Sell,8.98438544115379,4.618246820593262,4.366138620560529,NA,24.271132956474275,20.70998273523847,3.561150221235806,NA,24.701481899257715,16.147145563697617,8.554336335560098,NA,5.871105220043546,4.167175331326129,1.7039298887174175,NA,107.76568549560307,78.95325347939082,28.81243201621224,NA,21.086814348953567,17.18906368723279,3.897750661720778,NA,59.162306032314476,NA,79.50376539535206,Sell,76.72689364753,Sell,65.21737553738728,NA,83.56155422351222,Sell,65.51719214710656,NA,NA,Sell,Sell,Sell,Sell,Sell,362.0419101639418,402,0,0,0,0,0,1360830.4437656328,1159210.5017089844,19819.94921875,1090097.20703125,-0.003862682626958658,-0.0013211861356215993,0.004709190366575022
2023-09-11,3404.013303881069,3422.350830078125,1783604,1426.4484487144723,1433.0972900390625,4182226,1220.742269932353,1225.523681640625,2691836,432.0785220046227,433.9245910644531,4126657,5392.413961884341,5420.60595703125,239456,1217.8048912594345,1221.51123046875,1293853,100.0,79.63003779090846,Sell,97.7113567503874,95.16117776840542,Sell,100.0,100.0,Sell,100.0,90.78065401445913,Sell,100.0,98.53058580580787,Sell,99.52670926383333,95.6456949523288,Sell,13.361681115042302,6.36693367948307,6.994747435559232,NA,24.6139341665762,21.490773021506016,3.123161145070185,NA,28.14903303600363,18.54752305815882,9.60150997784481,NA,6.398021239121647,4.613344512885233,1.7846767262364143,NA,114.44517731690758,86.05163824689419,28.39353907001339,NA,22.08989025587516,18.169229000961266,3.9206612549138953,NA,70.61530098831052,Sell,81.88605810282175,Sell,79.2994484954569,Sell,66.76108108357872,NA,85.7627539529458,Sell,69.54687532011968,NA,Sell,Sell,Sell,Sell,Sell,Sell,362.0419101639418,402,0,0,0,0,0,1376147.0756015703,1169451.8764038086,19996.349609375,1099799.228515625,0.011255356540638584,0.008834784260257855,0.008900143420050854
2023-09-12,3433.5105546433388,3520.8232421875,4476016,1438.969850884902,1457.023681640625,6793161,1228.8226140580182,1226.3363037109375,2140769,436.1698168815424,434.07427978515625,7272664,5420.556588959999,5417.45703125,327724,1224.3513590983728,1218.7677001953125,2335224,100.0,88.22730678947622,Sell,100.0,95.16117776840542,Sell,100.0,100.0,Sell,100.0,92.45351490422166,Sell,99.24437528852937,98.37946086351376,Sell,96.15410010234125,95.47839461074645,Sell,24.49426551652823,9.992400046892103,14.501865469636128,NA,26.51066795847214,22.49475200889924,4.0159159495729,NA,30.594143715290784,20.956847189585215,9.637296525705569,NA,6.749876237610749,5.040650857830336,1.7092253797804133,NA,118.12298250128515,92.46590709777239,25.657075403512764,NA,22.405182181013743,19.01641963697176,3.388762544041981,NA,78.26283514063759,Sell,84.64124459460598,Sell,79.04068872107909,Sell,69.26829006311661,NA,84.17842497588893,Sell,74.43609380973582,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1380633.2848767862,0,0,0,0,0,0,1380633.2848767862,1177024.6870117188,19993.19921875,1099625.95703125,0.003259978061032953,0.006475521362364622,-0.0001575482868895195
